F0;F1;Decision
0.7234484727452148;-0.5511220071436773;0
0.5072768510707453;-0.8659910539846819;0
-1.0778965079960905;-0.1749732988014093;0
-1.3824709439894638;0.6157224261550927;0
-1.1523616443843383;0.0754090954780058;0
0.7497196909379426;-0.2414561844254308;0
-1.6180455775165936;-0.5653027556411914;0
1.1934194418081412;0.0246642879418017;0
-0.6390935083281428;-1.267972108291421;0
-1.2682228906654582;-0.309673452598474;0
-1.084723481056888;1.3803705100891233;0
-2.1035747658182005;0.0100668206496625;0
-1.411208289302551;-0.0093575962616991;0
-2.129758582010923;1.0443199194817003;0
1.4679471755329567;0.1667763967383395;0
-2.668501746872812;-0.2607598569109298;0
-1.5341548558838394;-1.1464893725516443;0
0.6369050551635218;-1.4250555615361873;0
0.8263653235823317;-1.493522067071005;0
0.3772417955475828;-0.6548557721351072;0
-0.9562253906701385;-0.5401045943034026;0
-1.207030096916622;-0.3533187466069306;0
1.1934194418081412;0.0246642879418017;0
-1.1134828698474746;-1.8929322376542463;0
-0.7535084703874038;-0.4959316284415795;0
1.4827771163768442;-0.0208525367402189;0
-0.0475611190597514;-1.0168171658146918;0
0.8368079922266421;-0.069618757844072;0
-2.28152167840131;-0.3464652749489761;0
1.481868107181665;0.1591181452675817;0
-2.48289111413468;-0.1611466483206376;0
0.4331328591128441;-1.7133286245723178;0
-0.0631403939180896;-1.7301757973472949;0
1.8938602037780057;0.4338088423391659;0
-2.8080038054506997;0.0598137611885238;0
-0.9632791960357878;-1.0688313682257944;0
0.2392214306333095;-0.6680626875787572;0
0.2374253823560244;-0.4312889906128867;0
0.725706645029943;-0.9671915733395569;0
0.3101282687279666;-1.7012826225039317;0
-1.06633537234071;-0.936859764982308;0
0.1983598467994377;-1.5507690898628743;0
1.309500776803901;-1.5816149438874725;0
-0.3399170489800528;-1.4082503681248804;0
0.7847294069046933;-0.6379975570753059;0
-0.1335845221393939;-0.4030884550421731;0
-0.5490874660663325;-0.8566133256569833;0
-1.4916926296687163;-1.4359021212964995;0
-2.131445833585009;2.170867801853109;0
0.2405990680154747;-1.7071745995139738;0
-1.8493960539655523;0.7374871915561472;0
-0.9663780511950582;-1.3170195851951532;0
-1.005473614427287;0.7466137773013946;0
0.2696672773196944;-1.6138934388430517;0
0.1786812642473418;-1.251226865491268;0
-0.1439647963889508;-1.213277677029034;0
-0.0070569582929341;1.2885634006442952;0
-1.4680158251304731;1.8828312589023304;0
0.8368079922266421;-0.069618757844072;0
1.1934194418081412;0.0246642879418017;0
-0.1342503672994278;-0.3706442407976344;0
-2.373337657798124;-0.1187243110050272;0
-1.0429117672962014;1.0581813202969172;0
-1.6082671738079015;-0.7812316965386279;0
-1.515051284049754;-0.9551236264166112;0
-2.413518010250954;0.2473080708704625;0
-1.5252339995397437;2.0966525817361976;0
1.11908595850054;-0.9713742477108144;0
-0.2047242150113786;-1.2264226649454024;0
0.0090976805463759;-0.8494635498779477;0
0.3804464561952416;-1.3714565458577033;0
-1.195916192031318;-1.8682250500804491;0
0.1494464067716338;-1.5686674247115886;0
-0.983521004044078;-1.2492717474579502;0
-1.3831360176822118;-0.3472349008044962;0
-0.3783067359019566;-1.1557354636277295;0
0.2539788059325745;-1.1014412531894489;0
-2.0225573591838586;-0.0309306620430412;0
0.7405501107312573;-1.3411552577420804;0
-1.968437392558903;0.7706740590281289;0
-1.3364247927769055;-0.5975110640169254;0
1.277548907661444;0.486411634528869;0
-1.9600569191689927;0.8852931074269357;0
-1.5953177432424337;-0.860421412318857;0
-1.42029664712411;1.98951342532622;0
-2.118474110081584;-0.1154577310642219;0
-0.2385135693059793;-1.518403777880798;0
0.964596243220603;-0.3986565826279341;0
-2.5805204948778657;-0.6890985451552893;0
0.6145129707440771;-0.5306651259034487;0
-2.595852930132484;0.0005742345367147;0
-1.904570018159417;0.8373836495795791;0
-1.0756543775671574;-0.3495881884339413;0
-1.0968677002937683;1.5641431699527026;0
0.7827650168719238;-1.82798074346683;0
-1.0314414455885652;1.4687742443984189;0
-2.717668011849016;0.1266099096456603;0
-1.49619406058147;0.79644299247591;0
-1.015886866450273;-0.1286656732880847;0
-0.2038617329356046;-0.3840461555816156;0
-2.4061583426673403;-0.2371779149501677;0
-2.259521604203657;2.752368813813308;0
-0.8387938513867316;-0.1259936138725199;0
-0.1471575389060748;-1.1616711396121835;0
-0.364524909556247;0.2465216319453808;0
0.3622924568169356;-1.7663906711722797;0
-0.777989623162464;-0.6924828955500483;0
0.9563418445023376;-0.2004322830147209;0
1.6594159419816248;-0.4145012217777061;0
-0.4506393735010299;-0.9545861359224784;0
0.6578504131142506;-1.16795891132891;0
0.1853893646956467;-0.2451819197809782;0
-0.9668381262295088;0.5353494323961874;0
-1.07891165353444;0.7669317646822732;0
-0.4536026989830757;0.1393214905001105;0
0.0605500299583587;-1.6889814578751936;0
-0.5864009642376387;-0.2841381470186122;0
0.9150328442776564;-0.9873215416190436;0
0.3667049284809063;-1.8129188399394744;0
-2.3405873886693613;-0.3004237500263312;0
0.8010732079378391;-1.888193851737472;0
-1.7619288810561489;-0.3172612462065475;0
1.1133694465939126;-1.49951404249124;0
-2.695552997696795;-0.2286349167582572;0
0.687915377682722;-0.2862767335124468;0
1.2841466879773171;0.1566523151523015;0
1.6151155900948089;-0.1358526070570079;0
-1.1344112064663754;1.6855535510969024;0
1.4429838927729792;0.0890840837823884;0
-2.666670690052751;-0.3539099286930781;0
-1.3328692823790014;1.1096227809992307;0
-0.4740748954546326;-0.9456646060779026;0
1.4250451318309214;0.1023838769057597;0
-1.146543986875462;1.5251719084253603;0
-2.2492351687517704;1.791868665397025;0
0.1562332126264736;-1.2822091360823185;0
1.4162517801788188;-0.6787058460225185;0
-1.0338537417626457;0.0491007254083131;0
-0.0539261358374007;-0.6126503145385741;0
-1.8344856415606063;-1.256736693812026;0
-1.9235700155679951;-0.1094608796582846;0
-2.6434663406908707;-0.7175442870717733;0
-1.2405128181506213;-0.4113320722718901;0
0.1853893646956467;-0.2451819197809782;0
-0.280276843995652;-0.2044029449792583;0
-0.9775486876495136;-1.4174015696217406;0
-0.120492702293396;-2.032743475992992;0
0.551130839400138;-1.716715872726349;0
-1.8817642490685589;0.7060649989909966;0
-2.328006159046759;-0.1314161474515353;0
-0.1978354001131428;-1.3234640837886218;0
-0.3530993833791613;-0.7482574379012361;0
0.7209119137281008;-1.0278240657057407;0
-0.2485964915587973;-0.91357750634844;0
-0.1499844061940666;-1.4755833970768082;0
-2.562697097528089;-0.0928804588208522;0
0.9382731255297688;-1.6030293702137084;0
1.2497528918876644;-1.580965628517351;0
-1.6301333700323557;-1.5689929221425951;0
-1.2411363208627748;-0.0284224902946982;0
-2.320020856245676;-0.2704997856589121;0
-0.3716422853226389;-0.8109658620860161;0
-2.3135084229689675;0.1579960460663045;0
0.3582473116983793;-0.8763238490573426;0
0.605600013940518;-0.4986341285538372;0
0.8930173916182638;-1.7801408581963654;0
-1.3851854820937894;-0.1052730658537373;0
-1.195228152373241;-0.1009567693980806;0
-1.5443143760122924;-0.8693701333863432;0
-1.4820316920630636;-1.3826055487749125;0
-1.1526341352462497;1.4108366047419;0
0.1282621556473703;-2.2432825882413034;0
-2.3225097420952;3.1220840113935147;0
-0.0266225836516739;-0.3852191998452069;0
-1.5720801723687907;-0.8139288240545335;0
-1.6599780904339738;-1.128071539216356;0
-0.3307018987017203;0.0307039204748923;0
-1.3398838896096756;0.1736889087747213;0
-0.4894405517175369;-0.1155378058402774;0
-1.0355561464851148;-1.3408879573561134;0
-1.239633367716093;-0.4586247697703859;0
-2.0288355481576885;-0.1197193760750333;0
0.5820589271809068;-1.875706115805789;0
0.1853893646956467;-0.2451819197809782;0
-1.0067955700566646;-1.1066541291445788;0
1.3530162555641103;0.4131410882628472;0
0.0858500816348661;-0.7659089243485507;0
1.1468980252195422;-0.1076414492807455;0
-1.666593724296226;-0.7811671721675776;0
-1.2815884825489576;0.9314467040786216;0
-0.873924519877899;0.2821988456364019;0
-0.0451505327158284;-2.0494740476264166;0
-1.3785690645037607;-0.955106392849356;0
-1.2959061146675883;-1.0769299930694711;0
-1.6191182079167383;-0.9939140150264294;0
-1.066887718051458;0.3558320381368193;0
-0.1526441723915028;-1.2034287517802926;0
-0.9028055213624336;-0.1422004864505188;0
1.2502692084845255;-1.2215603075386108;0
-0.9312589887863266;1.3042393193969413;0
-2.5069587555462203;0.2586560069466281;0
1.3924514054649204;-0.8425939659891994;0
-2.5133890476468004;1.5307425990070185;0
1.2429721006818948;-1.411878385751694;0
1.7967719451458872;-0.2399028218456598;0
0.2957042454459411;-0.2492361429466747;0
-0.5274190326306777;-0.3365875094699502;0
-0.3049157209715556;-1.3878788136099864;0
0.127309256472211;-0.505982019001401;0
1.9553504594040776;-0.5409384611907173;0
-0.0979566606441263;-1.713069871249693;0
-0.8823845240185894;-0.8574339389930539;0
-1.5641649176937165;-0.6294880690886805;0
-1.425153032570518;0.1953109130212214;0
-1.0105104878165363;-1.6196515023919722;0
0.1173756479547881;-1.9456257727715376;0
-1.1522839854177225;0.4548031743867021;0
0.102325345047583;-1.3956210122854904;0
0.0385914751061589;-1.5568621691947089;0
-2.396056084205584;0.2139478074916879;0
-1.357090730051342;-1.8172479261854684;0
0.4197667260402354;-0.8492404788426702;0
-1.410282770556846;-1.7392454457405606;0
-1.5549167337273828;2.2909873286949347;0
0.0860995753246688;-0.8946191839435472;0
0.5332636761507463;-1.618735771563509;0
-1.0677495794800005;-0.98975135645864;0
-0.717334672637507;-1.0250631742306608;0
-1.8845422728794432;0.7402553260375908;0
0.4964257762586538;0.0167473584845889;0
0.659202755006889;-0.7858171097278781;0
0.0010995850194458;-0.2299465925425524;0
-1.35446912751855;-0.0855608444720886;0
-1.5403462217824977;0.118049247422858;0
-1.3250459653899422;-0.1330430529513426;0
0.3471262783296103;-1.7977349911081804;0
-2.281566315274627;2.474575236791108;0
-1.2535884901952412;-1.7930908329614816;0
-2.3728036966303683;-0.1275384448052376;0
0.3424673992939785;-1.106199108626635;0
-0.4884515894751389;0.0545161685740452;0
-1.5734187881400694;-1.2446563488761;0
1.484891705403978;-0.0010603705603739;0
0.4940567902605452;-0.8069259706268592;0
1.5874115423838124;-0.2083218789319606;0
0.7679297517979604;0.1067678103920793;0
-0.152594148593507;-1.7330799026919057;0
0.6115592366486773;-1.9396799734921133;0
-0.3757950420466895;-1.3311168701663083;0
-2.3490586798749487;0.1241582179121251;0
-2.209343586441289;2.3143168043798505;0
0.040763771494443;-1.692145126158207;0
0.820196220377475;-1.1745779288130556;0
-1.252948488882261;-0.5036531089778324;0
1.0275934620931098;-1.2334024124545022;0
-0.7970642006936847;-0.0973167984256005;0
0.5237838373987953;-1.7601047304841575;0
0.1057643780398138;-1.6339275406937472;0
-1.8074250866513903;-0.922058081158742;0
-2.5248654411693314;-0.0298329557480243;0
0.8747453405946577;-0.7807323565361436;0
1.4686771783411676;-0.830539664375711;0
-0.3204381096601735;-0.7448709854068716;0
-1.1431235450865571;-0.0051998677698955;0
0.2142805845848805;-1.6787720686412273;0
0.8924347718467436;-1.3893405777211243;0
1.0587231956633532;-0.991354192815964;0
-2.8057690451578554;-0.0098943696075388;0
1.5969586760004957;-0.1739544977727313;0
-2.197757133322652;2.79740999084372;0
-2.61449215184085;-0.1848930514354945;0
0.9295619503099456;-1.106019933964722;0
-1.0972774304808817;0.0141356906930735;0
-1.138761173316864;-0.4534484176527366;0
-1.8028098466128128;-1.165238790984083;0
-0.2314892236575509;-1.603693938398731;0
1.9415398354668203;-0.3917006536708891;0
0.0634497406111627;-1.5266893369331145;0
1.011577621531367;-0.4230060264973754;0
-2.7190516156495983;-0.6240311631523343;0
-1.7213089834127908;-0.7556737946492349;0
-1.276110629516515;-0.3735473861720306;0
-1.1923613021372164;-0.4116050108129601;0
-1.7957869274308575;0.8957707360484998;0
0.8347004594245269;-1.1039552945163809;0
0.7676642059640253;-0.5089334267778977;0
-1.310053835245529;-0.2757892014072043;0
-1.6873394744368269;-1.1305719397447578;0
-2.371184159197997;2.6809657536344416;0
0.2017650182376648;-1.5313431635645822;0
1.9230562644598888;-0.5637085353018789;0
-0.5079781501463261;-0.1489522515799634;0
0.8895831610622691;-1.1583664382390075;0
-1.142927713384564;0.0255524182287495;0
-1.4335294302962027;-0.0980159423588887;0
-1.514485161443144;0.4859193423769442;0
-1.2284799090502267;-0.149657970970281;0
0.8005919598160588;-1.8402762391328815;0
1.6558107619079263;0.0644600225778846;0
0.5925208591686485;-0.4514145084269983;0
1.2114342598344463;0.806684876668636;0
-0.5558965481046337;-2.014881877766157;0
-1.4318659569128966;-0.3488493798797452;0
-0.2775389414362157;-0.2758830871324955;0
-2.8381386603762038;-0.5654872917105044;0
-1.1447418207818618;0.3916490512184428;0
0.6173471774519896;-1.3948441165679597;0
-0.1767350110584953;-0.7195277572632927;0
0.1001737841830248;-1.0247160120537364;0
-2.497388278276556;0.2501420710815327;0
-0.2033103681843482;-1.3674143607639937;0
-1.8129190901268264;2.087402310654257;0
-1.241399226330302;-0.0729606428487273;0
-2.146464475309513;2.302962829426736;0
-2.8318470696136706;-0.6075172863425441;0
-0.5028911312812671;-2.0184297227868964;0
-1.1429327833691505;-0.9883089714174892;0
-1.2390155042758295;1.232773175039051;0
-2.419996168668537;-0.183973765217588;0
1.287834930800222;0.0399787882029839;0
0.1010666304945641;-1.9525297662268877;0
-0.6140509380064736;-1.0565335324006104;0
-2.5145766058582675;1.752298412627472;0
-1.144619835814402;-1.1869655291797048;0
-1.514486912295255;0.4859140315847172;0
-0.3126113863428214;-0.7044589747789399;0
-0.988081233678995;0.6344766221069051;0
0.9856525221304876;-1.1901365777907869;0
0.5430809897991278;-1.759175754153551;0
0.1659520809025534;-1.9725617786643688;0
-0.9825565855863334;-1.4286381022540369;0
-1.5449318719086778;-1.1941485881238862;0
0.7140280617794335;-1.5688023280868515;0
-0.3767306776104168;-0.8838125143989891;0
0.6406913337093447;-0.5845823829369018;0
0.2453874168573029;-1.376682029039031;0
0.8434514320718011;-0.84055793014504;0
-0.0795605455527747;-1.1903910167682272;0
0.7519349753138049;-0.903860386984808;0
1.200643296387189;-1.5255328128858516;0
0.552073689125661;-1.7230304714553348;0
-1.1543584934490063;-2.3353751854852813;0
0.630022451755671;-0.4956644218859123;0
1.840170767530896;-0.5445368048958024;0
-0.936140494986284;-1.24229601255901;0
-0.7406639546791585;-1.1216424839914243;0
0.6598789617733265;-1.3404892532433634;0
0.0404307383046772;-1.498118729039147;0
-0.2432885877284558;-0.3465448792197524;0
0.0801543015549128;-2.0010728828095594;0
-0.3611131850951997;-0.1050347585398484;0
0.6746237624363407;-1.1488576621807496;0
-0.7689505097993338;-0.8626626845043471;0
-1.8889592154421837;0.6453006552598882;0
-0.0483132769371588;-1.4179578510685815;0
-0.3442493693685607;-0.3178606419043532;0
1.6566373008288953;-0.08234132469611;0
-1.1361279463029943;0.2725974244888123;0
1.4599164319413829;-1.0994252585009097;0
0.7049823725565687;-1.6488575038921387;0
1.3374701733160126;-1.081288684458774;0
-0.1263692405702161;-1.305575486138561;0
-2.3598203859962985;0.1912441073243486;0
-1.0750644271232064;1.0808574093026355;0
-1.514486912295255;0.4859140315847172;0
1.8717264699671616;0.0410256434809504;0
-0.0637225855703778;-0.7667495172399104;0
0.6665232119073587;-1.6799157444194202;0
-0.4614829102712544;0.0143490182821322;0
-1.7213481748248267;-0.7391124967453933;0
0.6903580258673332;-1.2698027967776602;0
-0.6521301635166099;-2.0911604399998183;0
-0.3346850113435142;-0.8846551540222309;0
0.8633600487996799;-0.389720723408419;0
